Assay	term	contrast	null.value	estimate	std.error	df	statistic	p.value	adj.p.value
MCP-4	Day*srf14	Day1 Yes - Day4 Yes	0	-0.6229442446676824	0.06924785732438243	1047.2239088374301	-8.995863103021115	1.0762289528666179e-18	1.4421467968412678e-17
MCP-4	Day*srf14	Day1 Yes - Day7 Yes	0	-0.8045046907867441	0.0689819786470999	1048.743110981642	-11.662534281633956	1.2230199363813144e-29	2.0485583934387015e-28
MCP-4	Day*srf14	Day4 Yes - Day7 Yes	0	-0.1815604461190618	0.06996249682988596	1035.218982229317	-2.595111014412859	0.00958979147901297	0.028667659696149997
CCL11	Day*srf14	Day1 No - Day4 No	0	-0.36239277814503645	0.04431999446501752	1034.0713542332194	-8.176733380034126	8.480270530202756e-16	2.367408856348269e-15
CCL11	Day*srf14	Day1 No - Day7 No	0	-0.5796504154912052	0.044819466112956	1038.6251995683226	-12.933005806681066	1.3918469222783218e-35	4.662687189632378e-35
CCL11	Day*srf14	Day1 No - Day1 Yes	0	0.25840018439061424	0.09810044780968563	1032.7394944236426	2.6340367466202528	0.008563821349746517	0.028688801521650834
CCL11	Day*srf14	Day1 No - Day4 Yes	0	0.09154768899803101	0.10025758678112642	1081.884339162747	0.913124801197239	0.3613803448557571	0.43236576973813795
CCL11	Day*srf14	Day1 No - Day7 Yes	0	-0.13250452015137423	0.09981848358812448	1071.6728539146611	-1.3274547497447502	0.18464100493004496	0.2784659716107146
CCL11	Day*srf14	Day4 No - Day7 No	0	-0.21725763734616876	0.044728786736431755	1035.9599226169162	-4.857221784851402	1.3739941796595903e-6	3.0685870012397517e-6
CCL11	Day*srf14	Day4 No - Day1 Yes	0	0.6207929625356507	0.09810707488031968	1032.7850777927733	6.327708407298382	3.701504309204002e-10	1.3777821595370453e-9
CCL11	Day*srf14	Day4 No - Day4 Yes	0	0.45394046714306746	0.10026389660151265	1081.9144792836112	4.527456866624701	6.631344288326249e-6	2.776875420736617e-5
CCL11	Day*srf14	Day4 No - Day7 Yes	0	0.22988825799366222	0.09982467531391381	1071.6881554419776	2.3029201674910915	0.021474158358686723	0.042316723824470895
CCL11	Day*srf14	Day7 No - Day1 Yes	0	0.8380505998818195	0.09827215383300322	1036.997000547244	8.527854200752978	5.214406550085265e-17	1.9409179936428486e-16
CCL11	Day*srf14	Day7 No - Day4 Yes	0	0.6711981044892362	0.1004247933692579	1085.847597548466	6.683589599445507	3.7199506493586275e-11	1.9172053346694467e-10
CCL11	Day*srf14	Day7 No - Day7 Yes	0	0.44714589533983096	0.09998663060497914	1075.6970687048904	4.4720568403428524	8.569266308622536e-6	2.7340040127509997e-5
CCL11	Day*srf14	Day1 Yes - Day4 Yes	0	-0.16685249539258323	0.08256680080220036	1061.8777931377606	-2.020818219568666	0.04354917503637044	0.07294486818592048
CCL11	Day*srf14	Day1 Yes - Day7 Yes	0	-0.39090470454198845	0.08223529979678777	1063.5663966497225	-4.753490356427906	2.2739037927554256e-6	5.253501866021156e-6
CCL11	Day*srf14	Day4 Yes - Day7 Yes	0	-0.22405220914940524	0.08354146902914457	1046.88672630561	-2.681928050262578	0.007435126732218364	0.024911397380508977
TNFSF14	Day*srf14	Day1 No - Day4 No	0	-0.12790113255516095	0.04851503065011155	1038.5465339002833	-2.6363197310453903	0.008506096517701515	0.012664632593022255
TNFSF14	Day*srf14	Day1 No - Day7 No	0	-0.42597087938549266	0.049049068958792595	1043.991855261595	-8.684586444308698	1.443901757117e-17	2.7640405064811144e-17
TNFSF14	Day*srf14	Day1 No - Day1 Yes	0	0.19143071967612432	0.09977028329583024	1123.6786267167226	1.9187148051741065	0.05527355561929053	0.10899914856216815
TNFSF14	Day*srf14	Day1 No - Day4 Yes	0	-0.0780676153027042	0.1022223444593073	1173.0398972038963	-0.7637040190736516	0.4451972183213093	0.5142795453022021
TNFSF14	Day*srf14	Day1 No - Day7 Yes	0	-0.40111074884667414	0.1017214839705128	1162.7816692838135	-3.9432254936720037	8.519573139002428e-5	2.1141162974561582e-4
TNFSF14	Day*srf14	Day4 No - Day7 No	0	-0.2980697468303317	0.0489570849379194	1040.9685703299888	-6.088388375417011	1.6018480554925564e-9	5.64862209042112e-9
TNFSF14	Day*srf14	Day4 No - Day1 Yes	0	0.31933185223128524	0.09977716886207681	1123.6885747626159	3.2004501217377848	0.0014105536947177928	0.0024232589114382592
TNFSF14	Day*srf14	Day4 No - Day4 Yes	0	0.049833517252456744	0.10222884119149776	1173.0335128508743	0.4874702351277492	0.6260162169342585	0.6993416686942922
TNFSF14	Day*srf14	Day4 No - Day7 Yes	0	-0.2732096162915132	0.10172775903245926	1162.7510972874934	-2.685693844925234	0.007340986108380775	0.015866002234242317
TNFSF14	Day*srf14	Day7 No - Day1 Yes	0	0.617401599061617	0.0999673517557788	1128.0991441306837	6.176032356743179	9.159489399411603e-10	2.045619299201925e-9
TNFSF14	Day*srf14	Day7 No - Day4 Yes	0	0.3479032640827885	0.10241361573014647	1177.0477179234135	3.39704112194898	7.039406837829048e-4	0.001347543594670132
TNFSF14	Day*srf14	Day7 No - Day7 Yes	0	0.024860130538818526	0.10191395283019546	1166.8728411223285	0.24393255141657966	0.8073259385499896	0.8451693419195203
TNFSF14	Day*srf14	Day1 Yes - Day4 Yes	0	-0.2694983349788285	0.0902434731235155	1069.950831759518	-2.9863471080060093	0.00288760395449902	0.006448982165047812
TNFSF14	Day*srf14	Day1 Yes - Day7 Yes	0	-0.5925414685227984	0.08987329403111827	1071.614666484839	-6.593076118002678	6.749132564326574e-11	2.3799572726835815e-10
TNFSF14	Day*srf14	Day4 Yes - Day7 Yes	0	-0.32304313354396996	0.09138252681728845	1053.8277591112126	-3.5350645773876126	4.253793725320906e-4	0.003166713106627786
MMP-1	Day*srf14	Day1 No - Day4 No	0	-0.19180815409044244	0.03959197220598845	1028.0582308033515	-4.844622366688534	1.4636216448027918e-6	3.0644578188058453e-6
MMP-1	Day*srf14	Day1 No - Day7 No	0	-0.41690416424726184	0.04005135972367151	1031.4256376109722	-10.40923871557997	3.3836364385081545e-24	8.719370822309476e-24
MMP-1	Day*srf14	Day1 No - Day1 Yes	0	0.10646726466474783	0.09960871060876657	909.9667842685741	1.0688549627242905	0.28541848076448373	0.39026608594327367
MMP-1	Day*srf14	Day1 No - Day4 Yes	0	-0.2329365327782858	0.10138659466366756	953.4703580513268	-2.297508201661298	0.021805630145752458	0.04174220627901185
MMP-1	Day*srf14	Day1 No - Day7 Yes	0	-0.32852742330140156	0.10102656199239544	944.4634219453806	-3.2518915503244656	0.0011869971922291401	0.0025654455444952384
