Assay	effect	term	estimate	std.error	statistic	df	p.value
IFN-gamma	fixed	AllocationPlacebo	0.05516044443068232	0.09605250886679834	0.5742738537644712	1272.4127950334719	0.565884003696296
IFN-gamma	fixed	srf14Yes	0.24338357742600925	0.11529634784846722	2.1109391751583124	1256.0234256001054	0.03497472892585623
IFN-gamma	fixed	DEXcorrectedYes	-0.5267789211826529	0.07799228023301792	-6.754244389429222	567.5271386015975	3.562423505690915e-11
IFN-gamma	fixed	cbmi	-0.0021879975387350567	0.005432139631049721	-0.40278742582915567	563.7262330483297	0.6872573135553204
IFN-gamma	fixed	Age	-0.0041845936107348545	0.0024845301312145652	-1.684259554014429	566.3482988451417	0.0926824985682474
IFN-gamma	fixed	GenderMale	-0.11670971836433572	0.060463733734181825	-1.9302433236662075	569.4930986260321	0.05407291039156889
IFN-gamma	fixed	Day4:AllocationPlacebo	-0.1513506646838526	0.10567339312458304	-1.4322495020616837	1037.9025923972438	0.1523735176722022
IFN-gamma	fixed	Day7:AllocationPlacebo	-0.016720357687600825	0.10720694560006472	-0.15596338086131176	1047.2550219963448	0.8760919432938357
IFN-gamma	fixed	Day4:srf14Yes	-0.12635761927067812	0.12928955469234749	-0.9773227200863512	1066.7818266401227	0.3286309801255751
IFN-gamma	fixed	Day7:srf14Yes	0.04886084757925362	0.12874320705388345	0.379521752621897	1069.583075360321	0.7043757910695556
IFN-gamma	fixed	AllocationPlacebo:srf14Yes	-0.05966690185972614	0.18353848873646705	-0.32509204075118325	1269.8522537477893	0.7451649638085305
IFN-gamma	fixed	Day4:AllocationPlacebo:srf14Yes	0.26432180817424183	0.20804759438303233	1.270487212111687	1063.2888901156223	0.20418905098581344
IFN-gamma	fixed	Day7:AllocationPlacebo:srf14Yes	-0.16373850860660094	0.2083823797610712	-0.785759855484622	1066.1223590811946	0.4321827836682146
FGF-19	fixed	(Intercept)	0.3354060979495446	0.2734781823850122	1.226445543203692	578.1763043759779	0.2205302897382495
FGF-19	fixed	Day4	-0.3880302304625527	0.06678626507375407	-5.8100304012215584	1036.9002660722551	8.303729294234737e-9
FGF-19	fixed	Day7	-0.2559714426953807	0.06729885969116323	-3.8035034155116807	1042.9766852286791	1.5094775056986688e-4
FGF-19	fixed	AllocationPlacebo	0.07844799914613337	0.10602921426176372	0.7398715504244127	1387.3639780350675	0.45950311443173286
FGF-19	fixed	srf14Yes	0.02041062010453246	0.12714202097829533	0.1605340228783747	1371.1967419911693	0.8724840689776393
FGF-19	fixed	DEXcorrectedYes	-0.12544950744868033	0.08146758610578281	-1.539870191879609	559.4266200789905	0.12415741549422324
FGF-19	fixed	cbmi	-0.013962650448383922	0.00567158397214449	-2.4618608341091854	555.0904333471685	0.014124719641573082
FGF-19	fixed	Age	0.007887536313883213	0.0025948143000330687	3.039730555586461	557.6734840610264	0.00247897355146792
FGF-19	fixed	GenderMale	-0.21377332402767776	0.0631706285923805	-3.384062004623817	560.9897811980168	7.640991963800349e-4
FGF-19	fixed	Day4:AllocationPlacebo	0.04232875381114583	0.12517979258396822	0.3381436647033307	1039.4838136213534	0.7353232071694249
FGF-19	fixed	Day7:AllocationPlacebo	0.15125665269726626	0.12691612030256957	1.1917844032473461	1050.7891212165243	0.23361488692493487
FGF-19	fixed	Day4:srf14Yes	-0.07069639758864435	0.15286962864307865	-0.46246202215684656	1071.722554462653	0.6438439046501855
FGF-19	fixed	Day7:srf14Yes	-0.08669113536681904	0.1521988343587061	-0.5695913226411653	1074.266353864035	0.5690739969113638
FGF-19	fixed	AllocationPlacebo:srf14Yes	-0.17903014745681214	0.2025711283888193	-0.8837890615546057	1385.1101327778363	0.3769634645947876
FGF-19	fixed	Day4:AllocationPlacebo:srf14Yes	0.3387242222464671	0.24605117705918203	1.3766413406142521	1067.2207815522193	0.16891189217738917
FGF-19	fixed	Day7:AllocationPlacebo:srf14Yes	0.005532864790239652	0.2464023428103685	0.022454594900088876	1070.3732094025604	0.9820895160060785
MCP-2	fixed	(Intercept)	0.4794197437474376	0.29109447872380523	1.6469558125914103	575.9551017766078	0.1001125871302355
MCP-2	fixed	Day4	-0.7306364550427886	0.04306703635478214	-16.965097134241493	1019.2200175956755	4.7552049219046805e-57
MCP-2	fixed	Day7	-1.0010922005292096	0.0434424617442351	-23.044094656124233	1021.8398616071464	5.867635480149995e-95
MCP-2	fixed	AllocationPlacebo	0.11067040743042281	0.09493633284324315	1.1657329087395805	942.0109428639958	0.24401752135760874
MCP-2	fixed	srf14Yes	0.3453938834495599	0.11424774438137263	3.023200898361668	931.4116178425256	0.0025696667809860523
MCP-2	fixed	DEXcorrectedYes	-0.2625417746483875	0.08714909203703676	-3.0125589207149983	569.9152795110298	0.0027055294795558203
MCP-2	fixed	cbmi	0.007451484329695255	0.006076088213339866	1.2263621047067337	567.619413419959	0.2205709298207468
MCP-2	fixed	Age	-0.001643793408479674	0.0027768046189111414	-0.5919730172172679	569.691184438754	0.5541035072305684
MCP-2	fixed	GenderMale	0.15349993355919614	0.06751492234373536	2.273570467543302	571.9324681141567	0.02336166865982372
MCP-2	fixed	Day4:AllocationPlacebo	-0.06648976394538801	0.08074696460141448	-0.8234336024096599	1019.5837497016062	0.41045401910133017
MCP-2	fixed	Day7:AllocationPlacebo	-0.041322841786371196	0.08202541772052811	-0.5037809368696397	1024.5374802833962	0.6145236289438265
MCP-2	fixed	Day4:srf14Yes	-0.04526900564959076	0.0992279821220684	-0.456212095433944	1038.1644606021441	0.6483328879458468
MCP-2	fixed	Day7:srf14Yes	-0.07689368008077561	0.09885964919486893	-0.7778065237638593	1040.7438108214826	0.4368598568899539
MCP-2	fixed	AllocationPlacebo:srf14Yes	0.09510258946518801	0.18147740587525907	0.5240464453771069	940.5061598046201	0.6003697066082347
MCP-2	fixed	Day4:AllocationPlacebo:srf14Yes	0.07498423999875142	0.15960437317559295	0.4698131918744829	1036.7151722019528	0.6385872917192936
MCP-2	fixed	Day7:AllocationPlacebo:srf14Yes	-0.22651885410564998	0.15993055266177128	-1.4163576023194442	1038.5828638986068	0.1569706778254356
CASP-8	fixed	(Intercept)	0.15592151450234035	0.29514105562188764	0.5282949001242822	578.9755491731287	0.5974971008456638
CASP-8	fixed	Day4	-0.04498071002456159	0.06297232969883661	-0.7142932497444603	1033.07306561857	0.47520722382972624
CASP-8	fixed	Day7	0.2659011177831512	0.06347894271265216	4.188808231838331	1038.0037839431873	3.0424727713346134e-5
CASP-8	fixed	AllocationPlacebo	-0.01097022831397816	0.10800654865311315	-0.10157002932490201	1259.9445672794448	0.9191141305130441
CASP-8	fixed	srf14Yes	-0.06782297624342153	0.12965648472371177	-0.5230974477516276	1243.5454470852808	0.6009996319287557
CASP-8	fixed	DEXcorrectedYes	-0.15279029744764402	0.08809227963003771	-1.7344345961907153	565.1335499465381	0.08338626712308887
CASP-8	fixed	cbmi	0.007408674011638226	0.00613583013098027	1.2074444457370601	561.388377539903	0.2277694912733525
CASP-8	fixed	Age	-0.005925626685993594	0.0028063086703202303	-2.1115377466005603	564.0009724981464	0.03516535658480653
CASP-8	fixed	GenderMale	0.0715171674424405	0.06829246292532254	1.0472190396858896	567.1193525320168	0.29544467106795813
CASP-8	fixed	Day4:AllocationPlacebo	0.09766186041668708	0.11804796869589555	0.8273065728752579	1034.7751479392634	0.4082540588559682
CASP-8	fixed	Day7:AllocationPlacebo	-0.0833032157312516	0.11976710451286407	-0.6955433720308741	1043.9905816467942	0.4868696317955128
CASP-8	fixed	Day4:srf14Yes	0.20032380681046089	0.14445194897968028	1.3867850743823469	1063.4250996006147	0.16579792946383345
CASP-8	fixed	Day7:srf14Yes	-0.07230607017458872	0.14384368488649543	-0.5026711477229201	1066.2473632191466	0.615299302113171
CASP-8	fixed	AllocationPlacebo:srf14Yes	0.13365873775441903	0.20638322080496446	0.6476240521545534	1257.369723384831	0.5173463627905224
CASP-8	fixed	Day4:AllocationPlacebo:srf14Yes	-0.296601364656611	0.2324420243068431	-1.2760229805307157	1060.0035869375458	0.2022269201627063
CASP-8	fixed	Day7:AllocationPlacebo:srf14Yes	-0.1029908129300462	0.23281957409830686	-0.44236320476455665	1062.8162728463985	0.6583164053790973
CCL25	fixed	(Intercept)	-0.5378738443224583	0.3145325332728087	-1.7100737997615505	577.038234477942	0.08778978196904642
CCL25	fixed	Day4	-0.02949963221354482	0.05050879410002484	-0.5840494262271511	1022.4468067170237	0.5593158872720534
CCL25	fixed	Day7	-0.07904842783109707	0.05094325800260929	-1.5516955713167824	1025.4838078814316	0.12104362690069524
CCL25	fixed	AllocationPlacebo	0.03845947131796999	0.10475298631891446	0.3671443905272766	1003.1941490404914	0.7135887486369676
CCL25	fixed	srf14Yes	-0.08091417155649122	0.12600102793276366	-0.6421707257790661	991.07284961145	0.5209108468269357
CCL25	fixed	DEXcorrectedYes	-0.22153088926676814	0.09412109169600828	-2.353679555505659	569.7695271699937	0.01892732880231452
CCL25	fixed	cbmi	0.005583632232457314	0.00656101592535869	0.8510316536309973	567.1810774007789	0.39511091141724697
CCL25	fixed	Age	0.012069997892187464	0.002998889713385111	4.024822199467613	569.421625012504	6.47270866118863e-5
CCL25	fixed	GenderMale	-0.10854656106312996	0.07292707995242313	-1.4884259884523636	571.8800572767448	0.1371897913227707
CCL25	fixed	Day4:AllocationPlacebo	-0.19028920490630735	0.09469787405206928	-2.009434813728527	1022.9985157461027	0.0447532998056822
CCL25	fixed	Day7:AllocationPlacebo	-0.09771409868582681	0.09617643218021335	-1.0159879761679267	1028.7270740486802	0.3098739972537091
CCL25	fixed	Day4:srf14Yes	-0.36107205534496	0.11627969586653372	-3.1052029561497982	1043.7367784966245	0.0019527528010168244
CCL25	fixed	Day7:srf14Yes	-0.3319403689334208	0.11583573119871687	-2.8656129287428174	1046.4626430080261	0.004245338811353901
CCL25	fixed	AllocationPlacebo:srf14Yes	-0.16569675952969853	0.20022869397316906	-0.8275375334161753	1001.3773369652232	0.4081296192616203
CCL25	fixed	Day4:AllocationPlacebo:srf14Yes	0.23785713462254277	0.1870434621103268	1.2716677286600038	1041.9621279022167	0.20377496738956433
CCL25	fixed	Day7:AllocationPlacebo:srf14Yes	0.02740904414154882	0.18741090082809492	0.14625106661586415	1044.0348203268763	0.883751426643609
CX3CL1	fixed	(Intercept)	-0.920722115779126	0.32121119772817286	-2.866407280602631	571.9882413651651	0.004304409026962224
CX3CL1	fixed	Day4	-0.09925808117107432	0.04896629461320479	-2.0270694761597765	1016.0402071670378	0.04291601029111685
CX3CL1	fixed	Day7	-0.15741651435319712	0.049391176907170056	-3.1871383556836275	1018.8156664174196	0.0014806095405827913
CX3CL1	fixed	AllocationPlacebo	0.0037553038385221464	0.10553230356258005	0.035584401285197693	959.0202333316154	0.9716211514975173
CX3CL1	fixed	srf14Yes	0.16891645091188076	0.1269775782487164	1.3302856554801896	947.8439359876135	0.1837441491923032
CX3CL1	fixed	DEXcorrectedYes	-0.21558379531277813	0.09614977079647885	-2.2421665026025535	565.5480039937734	0.025337394010653685
CX3CL1	fixed	cbmi	0.005560140222859174	0.006703203610824487	0.8294750608321866	563.1559852588587	0.40718709332156355
CX3CL1	fixed	Age	0.013886858296528666	0.0030635706616747565	4.532899622735375	565.2837144322649	7.10495465276359e-6
CX3CL1	fixed	GenderMale	0.151539990112633	0.07449180745328345	2.034317534954019	567.5967059423996	0.04238396021082049
CX3CL1	fixed	Day4:AllocationPlacebo	-0.13064147791494635	0.0918070266135362	-1.4230008609785902	1016.4680797541805	0.15504273658167575
CX3CL1	fixed	Day7:AllocationPlacebo	-0.04640210822395034	0.09325357433591591	-0.4975906666783808	1021.7116084786593	0.6188796534531094
CX3CL1	fixed	Day4:srf14Yes	0.06359169148678714	0.11278790645136097	0.5638165782801424	1035.8933319994394	0.573001002967571
CX3CL1	fixed	Day7:srf14Yes	0.2456400055317798	0.11236494695588471	2.186091055854099	1038.5400532397443	0.029031610637627187
CX3CL1	fixed	AllocationPlacebo:srf14Yes	0.15481649373504777	0.20172745564369035	0.7674537570557523	957.3994088700556	0.443000998620411
CX3CL1	fixed	Day4:AllocationPlacebo:srf14Yes	0.2582119058059404	0.18141898895775413	1.4232904024510276	1034.3263091162132	0.15495354182795973
CX3CL1	fixed	Day7:AllocationPlacebo:srf14Yes	-0.12590663963539972	0.18178467527148642	-0.6926141570919792	1036.275120820191	0.4887069002685782
TNFRSF9	fixed	(Intercept)	-1.0355802964034608	0.2890499369131882	-3.5827037620647597	579.7978625485592	3.68635297121824e-4
TNFRSF9	fixed	Day4	0.0833185435748229	0.04878131383132257	1.708001220773269	1026.5593895823056	0.08793844402020959
TNFRSF9	fixed	Day7	0.41665766796530285	0.04919707667326144	8.469155001475034	1029.8703443578986	8.43293889464362e-17
TNFRSF9	fixed	AllocationPlacebo	-0.05824475372245867	0.09762139866092821	-0.5966392053525292	1045.733294667623	0.5508774277514596
TNFRSF9	fixed	srf14Yes	-0.25369616124742167	0.11738635421421016	-2.1612065810006267	1032.7062349497792	0.030908672906947838
TNFRSF9	fixed	DEXcorrectedYes	-0.6930039344890179	0.0864665564610505	-8.014704908494727	571.6496061025632	6.243882116124573e-15
TNFRSF9	fixed	cbmi	0.015774120301435324	0.0060267171596973665	2.6173652891697055	568.8688345430896	0.009096898868459715
TNFRSF9	fixed	Age	0.017716427670569076	0.002754952810339827	6.430755403169222	571.2070960887664	2.6847978073250254e-10
TNFRSF9	fixed	GenderMale	-0.05647003061361204	0.06700245475197286	-0.8428053990357615	573.7990726734381	0.3996884557726844
TNFRSF9	fixed	Day4:AllocationPlacebo	-0.013095851351935648	0.09145766136288386	-0.14319031513362443	1027.250835933576	0.8861679602599188
TNFRSF9	fixed	Day7:AllocationPlacebo	0.07473828675998467	0.09287197495938303	0.8047453151789977	1033.4864576961015	0.421151749704774
TNFRSF9	fixed	Day4:srf14Yes	-0.21952613278398259	0.112242227054192	-1.9558248134010432	1049.3020798130356	0.05075085289567321
TNFRSF9	fixed	Day7:srf14Yes	-0.037996948268492266	0.11180617198567049	-0.33984660769319697	1052.0917541485057	0.734039879764712
TNFRSF9	fixed	AllocationPlacebo:srf14Yes	-0.11292985680534243	0.18658832413289395	-0.6052353882813712	1043.7288016669181	0.5451541736982701
TNFRSF9	fixed	Day4:AllocationPlacebo:srf14Yes	0.3775416220342878	0.18055721875288008	2.0909804916247117	1047.3038092385734	0.036770356249178994
TNFRSF9	fixed	Day7:AllocationPlacebo:srf14Yes	-0.03048532034966182	0.18090251143454492	-0.1685179498499786	1049.4999013509307	0.866208293920675
TWEAK	fixed	(Intercept)	0.5817258926768233	0.2969203370695995	1.959198546041203	581.642007181777	0.050566829099089716
TWEAK	fixed	Day4	0.03664070371061684	0.05740044053974644	0.6383348867374162	1032.4670808080382	0.523397265393079
TWEAK	fixed	Day7	0.38699050838514815	0.057875101702977154	6.686649301650228	1036.6487170990238	3.725658223098056e-11
TWEAK	fixed	AllocationPlacebo	-0.02834404537162618	0.10473733871856489	-0.2706202555689163	1167.6211600347285	0.7867309431758778
TWEAK	fixed	srf14Yes	-0.08090554046121336	0.12582583214012913	-0.6429962678181286	1152.3310255872166	0.5203544433543477
TWEAK	fixed	DEXcorrectedYes	-0.12493566020155086	0.08871953242617331	-1.4082091821833516	570.5465740554166	0.1596137927447124
TWEAK	fixed	cbmi	-0.013830783064884774	0.0061814617522928305	-2.2374615615399795	567.2155574396476	0.025643725754807747
TWEAK	fixed	Age	-7.668245422359556e-4	0.0028265295083410714	-0.2712954313666498	569.7580387412653	0.7862620834128959
TWEAK	fixed	GenderMale	-0.19194969827600653	0.06876615850656274	-2.791339554872586	572.6815233057359	0.005424154309175685
TWEAK	fixed	Day4:AllocationPlacebo	0.15143266850593937	0.10761048911620259	1.4072296274242897	1033.6659710281772	0.159659922293739
TWEAK	fixed	Day7:AllocationPlacebo	0.13390899972921833	0.10922301743084381	1.2260144691022183	1041.5068637702132	0.2204703611595184
TWEAK	fixed	Day4:srf14Yes	-0.09218383127882673	0.1318543152191463	-0.6991339731704199	1059.4917652769157	0.4846217561752477
TWEAK	fixed	Day7:srf14Yes	-0.32899931118522674	0.13131719555848115	-2.5053787494167836	1062.364813540226	0.012380769818696413
TWEAK	fixed	AllocationPlacebo:srf14Yes	-0.4352462512774631	0.20016004041080135	-2.1744912240434164	1165.179255234948	0.02986893256774935
TWEAK	fixed	Day4:AllocationPlacebo:srf14Yes	0.17926466055816134	0.21213928685745204	0.8450328235458765	1056.746757149805	0.39828378997226355
TWEAK	fixed	Day7:AllocationPlacebo:srf14Yes	0.34504314418844123	0.2125113800461599	1.6236454918955112	1059.2955353036816	0.10474900589248858
CCL20	fixed	(Intercept)	-1.489762928408475	0.2922386349863404	-5.097761726399073	572.4157264175745	4.677483765426374e-7
CCL20	fixed	Day4	-0.3449964838675942	0.05376454985423788	-6.416802238704144	1021.8293243529512	2.1255479476427665e-10
CCL20	fixed	Day7	-0.4409521175045869	0.0542144925103282	-8.13347311921407	1025.701541257149	1.1968029518479435e-15
CCL20	fixed	AllocationPlacebo	0.09081460851029358	0.10136966003580578	0.895875634565767	1113.8148781967445	0.37051276033702074
CCL20	fixed	srf14Yes	0.4093722580190156	0.12182307462412927	3.360383566759298	1099.1381165297635	8.050903031538639e-4
CCL20	fixed	DEXcorrectedYes	-0.2650408798961747	0.08736068110693274	-3.0338692022301745	562.5666441713315	0.002525846542179956
CCL20	fixed	cbmi	0.022957867979629915	0.006087655697630986	3.771216560188182	559.4627283651007	1.7974581921243067e-4
CCL20	fixed	Age	0.018203445425118127	0.0027833256930678667	6.540177985801487	561.925032548244	1.3829194506266601e-10
CCL20	fixed	GenderMale	0.015747840482308498	0.06770650046754735	0.232589786409898	564.7143175830884	0.8161642295648817
CCL20	fixed	Day4:AllocationPlacebo	-0.050453459747481534	0.10079687638844655	-0.500545865658041	1022.8275652622831	0.6167984529020781
CCL20	fixed	Day7:AllocationPlacebo	0.13826619666179876	0.10232621510728966	1.3512294627219996	1030.100682922541	0.1769186241386834
CCL20	fixed	Day4:srf14Yes	0.019234569426502306	0.1235815387085394	0.1556427410397117	1047.4481357676887	0.8763446217453856
CCL20	fixed	Day7:srf14Yes	0.282617012425321	0.12308669298547742	2.2960809618848566	1050.3329604016726	0.02186747044335371
CCL20	fixed	AllocationPlacebo:srf14Yes	0.05488037625771435	0.1937350604564409	0.2832753974856997	1111.4862956417562	0.7770184861030833
CCL20	fixed	Day4:AllocationPlacebo:srf14Yes	0.019141716086777488	0.19881674523052836	0.09627818856295346	1044.9790318214946	0.9233180940603497
CCL20	fixed	Day7:AllocationPlacebo:srf14Yes	-0.3587663142108631	0.19917749654875538	-1.8012391983400744	1047.417372645411	0.07195270571630834
ST1A1	fixed	(Intercept)	0.6349112727121499	0.28479186033482673	2.2293870055334146	575.42028256693	0.02617336619002517
ST1A1	fixed	Day4	0.2747731627574016	0.05988865630399995	4.588066918092626	1029.0982720420723	5.024694854856727e-6
ST1A1	fixed	Day7	0.702299367731741	0.06037257547453674	11.632754809805137	1033.929046631521	1.7587315709764758e-29
ST1A1	fixed	AllocationPlacebo	-0.059712394823807545	0.10362802031242971	-0.5762186196723601	1243.2907621725062	0.5645717132743255
ST1A1	fixed	srf14Yes	-0.17128971107800975	0.12441437283074878	-1.376767869987412	1226.9065894859905	0.16883519496361804
ST1A1	fixed	DEXcorrectedYes	-0.020290497541692792	0.08501821952057668	-0.23866057953356631	562.061272187375	0.8114557757517065
ST1A1	fixed	cbmi	-0.006618305347742377	0.005922003475650438	-1.1175787678874103	558.3893425962717	0.26422754533243004
ST1A1	fixed	Age	-0.011877011660328533	0.0027084191309658502	-4.385219231593992	560.9880684570172	1.383969779476226e-5
ST1A1	fixed	GenderMale	0.0500636133516292	0.0659076149629487	0.759602868041477	564.07086196792	0.44780933707882087
ST1A1	fixed	Day4:AllocationPlacebo	0.05431127685620922	0.11226865412300908	0.48376171675401164	1030.7240463013857	0.6286577443062316
ST1A1	fixed	Day7:AllocationPlacebo	-0.160999802167015	0.11391106836282519	-1.4133815482636383	1039.7574914744496	0.15784286717624443
ST1A1	fixed	Day4:srf14Yes	0.1911125754868067	0.13740786284257533	1.3908416267689099	1059.0602041778259	0.16456560587521918
ST1A1	fixed	Day7:srf14Yes	0.17680917215731262	0.13683200367805254	1.292162413797002	1061.9077280747736	0.196582027276657
ST1A1	fixed	AllocationPlacebo:srf14Yes	0.12898062067398366	0.19802009306337878	0.651351176936887	1240.703864645031	0.5149404413767523
ST1A1	fixed	Day4:AllocationPlacebo:srf14Yes	-0.3567303853027684	0.22110188737867112	-1.6134208058197737	1055.7329332214208	0.10695195762570896
ST1A1	fixed	Day7:AllocationPlacebo:srf14Yes	-0.22845363002285965	0.22146540743456739	-1.031554465635257	1058.5171479597977	0.302516512626999
STAMBP	fixed	(Intercept)	-0.4602032719726588	0.2920371550063249	-1.5758380880086709	577.9507792411737	0.11561031334895687
STAMBP	fixed	Day4	-0.12229319039305624	0.06442976701662263	-1.8980852493460836	1033.1952494979794	0.05796334571763022
STAMBP	fixed	Day7	0.11264563158728907	0.06494265713175032	1.7345399243329833	1038.4002035557746	0.08311907167439679
STAMBP	fixed	AllocationPlacebo	-0.09230575809739917	0.10832241683691175	-0.8521390197226953	1291.6653015725117	0.3942949030010614
STAMBP	fixed	srf14Yes	0.026099334888557747	0.13000115116374358	0.20076233675565075	1275.0837534425395	0.8409164317637599
STAMBP	fixed	DEXcorrectedYes	-0.05010090819070104	0.08712857866870227	-0.575022672884459	563.0344265094787	0.5655056657781297
STAMBP	fixed	cbmi	0.01700663482165676	0.006068003527244971	2.8026738523301757	559.1464325793818	0.0052438758238009
STAMBP	fixed	Age	-7.344826889430527e-4	0.002775507805481833	-0.2646300210334106	561.7652957352981	0.7913915533513263
STAMBP	fixed	GenderMale	0.04487594638304331	0.06754932994004147	0.6643433239511978	564.939585376417	0.506741656099142
STAMBP	fixed	Day4:AllocationPlacebo	0.14594036655605636	0.12077647913080171	1.2083508942002026	1035.0957521864298	0.2271882982812856
STAMBP	fixed	Day7:AllocationPlacebo	0.10211918419149735	0.12251619197098676	0.8335158198165378	1044.8129375462574	0.404744385017737
STAMBP	fixed	Day4:srf14Yes	0.20861892514943794	0.1477200123381661	1.412259055813371	1064.6879024164232	0.15816591171640665
STAMBP	fixed	Day7:srf14Yes	0.021534955957751418	0.14709126434991215	0.14640540383501216	1067.4659500423454	0.8836290047859959
STAMBP	fixed	AllocationPlacebo:srf14Yes	0.2609450964055253	0.20697821198390648	1.260737030745125	1289.1064082774128	0.20763174062051729
STAMBP	fixed	Day4:AllocationPlacebo:srf14Yes	-0.5241086526207842	0.23771454141716253	-2.204781623775518	1061.012409519957	0.02768340347707664
STAMBP	fixed	Day7:AllocationPlacebo:srf14Yes	-0.39811226158398233	0.23808953997659915	-1.6721115157898627	1063.9135786325223	0.09479636870526174
ADA	fixed	(Intercept)	0.18393423058874836	0.299107528858057	0.6149434997205813	580.6917336688045	0.5388329262644718
ADA	fixed	Day4	-0.2096272754582599	0.061472956115159	-3.4100731233025345	1033.5116246859577	6.74555569408563e-4
ADA	fixed	Day7	-0.21391514555209665	0.06197300427918367	-3.4517472251050667	1038.1448894510715	5.794044471504829e-4
ADA	fixed	AllocationPlacebo	-0.12155822933632549	0.10788470585634743	-1.1267420008373092	1225.0099132023558	0.2600722427382074
ADA	fixed	srf14Yes	0.0059576862145247255	0.12954776812259866	0.04598833542918792	1208.9589349721762	0.9633271420825662
ADA	fixed	DEXcorrectedYes	-0.1400089964721576	0.08931555846695992	-1.5675767903746631	567.9568839231238	0.11753687986872309
ADA	fixed	cbmi	0.01080223342160307	0.006221805732898268	1.7361894416737322	564.3686437461494	0.08307606924211239
ADA	fixed	Age	-0.003729890731422024	0.002845379857631612	-1.3108586262807969	566.9645140231568	0.19043623265939788
ADA	fixed	GenderMale	-0.09013960928953757	0.06923608563165333	-1.301916601251755	570.0153603641124	0.19347075840541658
ADA	fixed	Day4:AllocationPlacebo	0.11578420885255937	0.11524066119397543	1.0047166308571331	1035.0077342527907	0.31526814723730373
ADA	fixed	Day7:AllocationPlacebo	0.17130475377249366	0.11693827547480914	1.464916025800262	1043.6779111617598	0.14324499088900364
ADA	fixed	Day4:srf14Yes	0.21121721388245054	0.14108980413040062	1.4970409462560135	1062.5753073813055	0.13467957445212372
ADA	fixed	Day7:srf14Yes	0.10030448515190421	0.1405029954797717	0.7138957059911588	1065.4286670212116	0.47544803037978933
ADA	fixed	AllocationPlacebo:srf14Yes	0.21299711388948864	0.20615985802907	1.033164826197419	1222.4595940062297	0.30173111617904436
ADA	fixed	Day4:AllocationPlacebo:srf14Yes	0.03008005559768434	0.22701823467656668	0.13250061450147146	1059.4253196450734	0.8946134976585759
ADA	fixed	Day7:AllocationPlacebo:srf14Yes	-0.24669149379962688	0.22739848221507167	-1.0848423058791925	1062.13658257019	0.27823767574559266
TNFB	fixed	(Intercept)	1.340545356399213	0.283444383455894	4.729482870870897	579.5858692588102	2.8302758164310226e-6
TNFB	fixed	Day4	0.12554728921754496	0.051184795650531495	2.452823882989192	1028.3420421821304	0.014339169313025896
TNFB	fixed	Day7	0.1595416514581617	0.051614953451681586	3.0909967129489666	1032.0701969689108	0.002048340106472249
TNFB	fixed	AllocationPlacebo	0.05326045515711449	0.09772811231599324	0.5449860218818368	1103.5860125404988	0.5858732457396801
TNFB	fixed	srf14Yes	-0.24631602693470972	0.11746188560627142	-2.0969868282240367	1089.3383611939578	0.03622483853796672
TNFB	fixed	DEXcorrectedYes	-0.6751126142943688	0.08474524965454754	-7.966377077728525	570.0915278502717	8.922263435220228e-15
TNFB	fixed	cbmi	0.012542095238137567	0.005905704559686982	2.1237254778627683	567.0453096249	0.034125387318893266
TNFB	fixed	Age	-0.015961909127725715	0.002700025432309309	-5.911762510352959	569.4946333867598	5.835105313062564e-9
TNFB	fixed	GenderMale	-0.2794869886157902	0.06567713288422873	-4.255468781020804	572.2548850065126	2.4373042570652615e-5
TNFB	fixed	Day4:AllocationPlacebo	-0.14447785825213183	0.09596124412534601	-1.5055855055756957	1029.2631777837262	0.13248042234546614
TNFB	fixed	Day7:AllocationPlacebo	-0.0796829423432624	0.09742360392644468	-0.8179018136449091	1036.2694574935474	0.4136012737587619
TNFB	fixed	Day4:srf14Yes	-0.20841939194006148	0.11767896491653448	-1.7710845102001531	1053.2096573272074	0.07683581652936179
TNFB	fixed	Day7:srf14Yes	-0.23824137183656	0.1172108097234051	-2.0325887381783616	1056.0651807987394	0.042343881948763436
TNFB	fixed	AllocationPlacebo:srf14Yes	-0.06976338086444446	0.18677922644330347	-0.3735071731096446	1101.3364995026343	0.7088428908101363
TNFB	fixed	Day4:AllocationPlacebo:srf14Yes	0.004524272076353647	0.18931659715205626	0.02389791568416909	1050.8608576739719	0.9809385738346389
TNFB	fixed	Day7:AllocationPlacebo:srf14Yes	-0.21363576407846263	0.18966426012684454	-1.1263891464611537	1053.2347152472485	0.2602574140016785
CSF-1	fixed	(Intercept)	-0.1253701999551567	0.24892479889626729	-0.5036468865739703	587.4853879800357	0.6146983341453256
CSF-1	fixed	Day4	-0.6784771470745632	0.06421754340882659	-10.56529276984625	1047.803575733845	7.297482761461843e-25
CSF-1	fixed	Day7	-0.9347036587950862	0.06469932276521755	-14.446884740771727	1054.3257963906688	2.677245504736727e-43
CSF-1	fixed	AllocationPlacebo	-0.05689119345113483	0.09905035247140895	-0.5743663907461265	1438.2138508254895	0.5658097121087379
CSF-1	fixed	srf14Yes	0.12279712849901639	0.11871722898959836	1.0343665325087354	1423.2222414709743	0.301140566519314
CSF-1	fixed	DEXcorrectedYes	-0.37231062584192115	0.07408051109728829	-5.025756711545549	566.13761402383	6.735832984087333e-7
