Assay	term	TP1	TR1	TP2	TR2	null.value	estimate	std.error	df	statistic	p.value	adj.p.value
uPA	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	-0.030191049979100052	0.10183101834803035	1239.4574113566189	-0.29648186249022246	0.7669117871654734	0.8859153403463227
uPA	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	-0.48329660465511226	0.09964289964750919	1197.3676367780893	-4.850286436512723	1.395077310447319e-6	3.6322938249311865e-6
uPA	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	0.0386689290434645	0.10120846195869444	1226.9323055941554	0.3820720945176126	0.7024740554793036	0.7390925885522303
uPA	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	-0.017895293988791413	0.10157002738619933	1234.7560795188945	-0.17618675951270746	0.8601761134678776	0.9379042505624045
uPA	Day*Allocation	Day1	Placebo	Day4	Placebo	0	0.5219655336985768	0.08325863801694584	1058.553297270592	6.269205768083064	5.275146679433152e-10	2.9452902293501763e-9
uPA	Day*Allocation	Day1	Placebo	Day7	Placebo	0	0.46540131066632084	0.08370082045590879	1061.2132865994279	5.56029568326013	3.4068693153141906e-8	7.871042900898303e-8
uPA	Day*Allocation	Day4	Placebo	Day7	Placebo	0	-0.05656422303225592	0.08496547306767595	1053.9203939569118	-0.6657318671927112	0.5057281751296603	0.6050676381015578
IL6	Day*Allocation	Day1	Anakinra	Day4	Anakinra	0	0.4417626502477633	0.05921107832253145	1061.6902603784547	7.460810759794259	1.785124826413849e-13	6.644631298318215e-13
IL6	Day*Allocation	Day1	Anakinra	Day7	Anakinra	0	0.6844275033034048	0.05897195851998222	1064.498690365627	11.605982241059394	2.081195379662536e-29	1.0726160802876149e-28
IL6	Day*Allocation	Day1	Anakinra	Day1	Placebo	0	-0.0675833055147606	0.08989340904525285	1167.3851729969808	-0.7518160255858001	0.4523132487292557	0.9706901703326503
IL6	Day*Allocation	Day1	Anakinra	Day4	Placebo	0	0.26600726505816524	0.09129859748557335	1198.1615472160272	2.9135964010859934	0.0036392410118124825	0.009378044145824474
IL6	Day*Allocation	Day1	Anakinra	Day7	Placebo	0	0.4543549484732315	0.09161863208634821	1205.9984474106532	4.95919812516971	8.090581748204319e-7	2.4639498960440427e-6
IL6	Day*Allocation	Day4	Anakinra	Day7	Anakinra	0	0.24266485305564164	0.05944536439778262	1043.9667262598673	4.082149306577273	4.8027023405121306e-5	1.5322907467348227e-4
IL6	Day*Allocation	Day4	Anakinra	Day1	Placebo	0	-0.5093459557625238	0.0906917826599317	1183.8550574962976	-5.616230498769947	2.430531628533274e-8	1.4804147191975396e-7
IL6	Day*Allocation	Day4	Anakinra	Day4	Placebo	0	-0.17575538518959802	0.0920851768807453	1213.6402047164659	-1.9086175554314202	0.0565471465304259	0.34442352886713956
IL6	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	0.012592298225468222	0.09240163819980735	1221.162310308425	0.13627786769579672	0.8916240815231857	0.9779689039652274
IL6	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	-0.7520108088181655	0.09045301258752353	1178.54359133825	-8.313828222034173	2.5284080485686936e-16	1.8822593250455832e-15
IL6	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	-0.41842023824523966	0.09184787897960484	1208.5070158462054	-4.555578668704494	5.753156126360479e-6	1.6116520612999735e-4
IL6	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	-0.23007255483017341	0.09216903524074134	1216.375276964846	-2.4962022682480547	0.01268465374355183	0.2832906002726575
IL6	Day*Allocation	Day1	Placebo	Day4	Placebo	0	0.33359057057292585	0.07462804747269804	1057.2059892359878	4.470042857478843	8.663924889070917e-6	2.9024148378387575e-5
IL6	Day*Allocation	Day1	Placebo	Day7	Placebo	0	0.5219382539879921	0.07502632161004485	1059.7766541634173	6.95673522021787	6.086817990447221e-12	2.2656489186664655e-11
IL6	Day*Allocation	Day4	Placebo	Day7	Placebo	0	0.18834768341506625	0.07615437708002627	1052.4830746828384	2.473235165683812	0.01354659909067934	0.03946183213371808
MCP-1	Day*Allocation	Day1	Anakinra	Day4	Anakinra	0	0.0010168215561341398	0.06988218810511496	1070.8848983704993	0.014550511134606483	0.9883934917194712	0.9954769883795649
MCP-1	Day*Allocation	Day1	Anakinra	Day7	Anakinra	0	-0.12340068096822689	0.06958894697921303	1073.6196970497333	-1.773279900399815	0.07646578929091864	0.08683403190663642
MCP-1	Day*Allocation	Day1	Anakinra	Day1	Placebo	0	-0.21489879420254646	0.09888942391665743	1278.1221037278144	-2.173122116513289	0.02995428907859459	0.6689791227552792
MCP-1	Day*Allocation	Day1	Anakinra	Day4	Placebo	0	-0.3061608817913097	0.10059901294651974	1305.417474773985	-3.043378586170327	0.002386131219953159	0.0063948316694744664
MCP-1	Day*Allocation	Day1	Anakinra	Day7	Placebo	0	-0.23688315934956666	0.10099452607970427	1312.6373929782467	-2.3455049352142106	0.0191495479760254	0.02789173292160221
MCP-1	Day*Allocation	Day4	Anakinra	Day7	Anakinra	0	-0.12441750252436103	0.07023223981954003	1051.8337138814036	-1.7715155154391866	0.07676451672182025	0.1094302685183395
MCP-1	Day*Allocation	Day4	Anakinra	Day1	Placebo	0	-0.2159156157586806	0.09985366626995827	1292.4113852162116	-2.1623203616274274	0.030776480919524028	0.06026903996055204
MCP-1	Day*Allocation	Day4	Anakinra	Day4	Placebo	0	-0.3071777033474438	0.1015476435044454	1318.5567781601458	-3.0249614146289536	0.0025347595141199785	0.11867099705946241
MCP-1	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	-0.2378999809057008	0.10193810506673377	1325.3911841889608	-2.3337689154606083	0.019756675757039176	0.05454394988295645
MCP-1	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	-0.09149811323431956	0.09956274899062778	1287.6893603219028	-0.9189994667878507	0.3582679601926779	0.4000658888818237
MCP-1	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	-0.18276020082308278	0.10125835129580939	1314.045432372127	-1.804890149644836	0.07132071553764534	0.14932774815694494
MCP-1	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	-0.11348247838133979	0.10165591773015767	1321.309771615414	-1.1163391262924343	0.2644799658074039	0.5906719236365354
MCP-1	Day*Allocation	Day1	Placebo	Day4	Placebo	0	-0.09126208758876322	0.08810284317121797	1065.1322762671707	-1.0358585977912838	0.3005032263440775	0.3471330373285033
MCP-1	Day*Allocation	Day1	Placebo	Day7	Placebo	0	-0.02198436514702022	0.08855888568662204	1068.2453289154253	-0.2482457291164995	0.8039919986641083	0.8161736956135645
MCP-1	Day*Allocation	Day4	Placebo	Day7	Placebo	0	0.069277722441743	0.0899275893904139	1061.1218547269011	0.7703722840938053	0.4412505662081051	0.56853438338352
CXCL11	Day*Allocation	Day1	Anakinra	Day4	Anakinra	0	0.6441744938450473	0.06124226740071385	1057.5486262738125	10.518462512665538	1.117667178455129e-24	1.0697671565213377e-23
CXCL11	Day*Allocation	Day1	Anakinra	Day7	Anakinra	0	0.739201040023496	0.0609996052077589	1060.3410784518678	12.118128265024781	9.530452563099496e-32	5.804912015706057e-31
CXCL11	Day*Allocation	Day1	Anakinra	Day1	Placebo	0	-0.12164346449204325	0.09638060348568385	1116.441995928739	-1.2621156134399167	0.207170778087045	0.9706901703326503
CXCL11	Day*Allocation	Day1	Anakinra	Day4	Placebo	0	0.531967718521618	0.09780673342366014	1147.7393632540968	5.438968258119243	6.545216591610447e-8	4.385295116379e-7
CXCL11	Day*Allocation	Day1	Anakinra	Day7	Placebo	0	0.7328778231001835	0.09812924000357576	1155.5823488324065	7.468495863959386	1.5940571543712933e-13	1.780030489047944e-12
CXCL11	Day*Allocation	Day4	Anakinra	Day7	Anakinra	0	0.09502654617844865	0.06145551820935918	1040.5855424336671	1.5462654770027937	0.12234451871744714	0.16728740314426446
CXCL11	Day*Allocation	Day4	Anakinra	Day1	Placebo	0	-0.7658179583370905	0.09719357027036207	1133.3444160272225	-7.879306791661473	7.678030179604485e-15	8.573800367225008e-14
CXCL11	Day*Allocation	Day4	Anakinra	Day4	Placebo	0	-0.11220677532342932	0.09860828921111155	1163.7747292160948	-1.1379040871828192	0.2553947409956479	0.6541047251665811
CXCL11	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	0.08870332925513616	0.09892743028543895	1171.3469611131006	0.8966504941975869	0.3700896841058956	0.47684632375182706
CXCL11	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	-0.8608445045155392	0.09695143397808376	1127.950875578941	-8.87913122265047	2.5998308909264773e-18	2.747320655968268e-17
CXCL11	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	-0.20723332150187798	0.0983676713502917	1158.5329217414444	-2.1067218391692	0.03535626587617482	0.0911103774501428
CXCL11	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	-0.006323216923312494	0.09869109797059875	1166.4052300053593	-0.06407079314485138	0.9489248359575562	0.9873260689844163
CXCL11	Day*Allocation	Day1	Placebo	Day4	Placebo	0	0.6536111830136612	0.07717935499724289	1053.5938099366242	8.468730828820872	8.240827033539095e-17	9.202256854118656e-16
CXCL11	Day*Allocation	Day1	Placebo	Day7	Placebo	0	0.8545212875922267	0.07759638220446274	1055.9309297881944	11.012385672061413	8.945647143246241e-27	8.562262265678545e-26
CXCL11	Day*Allocation	Day4	Placebo	Day7	Placebo	0	0.20091010457856548	0.078747417065863	1048.6916217332919	2.551323104483893	0.010872492880854933	0.03311168286442184
AXIN1	Day*Allocation	Day1	Anakinra	Day4	Anakinra	0	-0.15495297706151603	0.07261102949941281	1072.0775810147159	-2.134014324404657	0.033068024016062916	0.0527513716446718
AXIN1	Day*Allocation	Day1	Anakinra	Day7	Anakinra	0	-0.47065535207009856	0.07230493951489879	1074.7920667491503	-6.509311192676092	1.1560209534895761e-10	2.5817801294600536e-10
AXIN1	Day*Allocation	Day1	Anakinra	Day1	Placebo	0	0.02979867474579232	0.10190087941088578	1292.0057251102255	0.2924280429969382	0.7700063218095201	0.9706901703326503
AXIN1	Day*Allocation	Day1	Anakinra	Day4	Placebo	0	-0.19587485295359755	0.10368236496664117	1318.6338222836816	-1.8891819550664999	0.05908669704857643	0.1041791763751216
AXIN1	Day*Allocation	Day1	Anakinra	Day7	Placebo	0	-0.3990015234545404	0.10409534215839783	1325.7145372867994	-3.8330391656467713	1.3250129271065626e-4	3.061236762625507e-4
AXIN1	Day*Allocation	Day4	Anakinra	Day7	Anakinra	0	-0.3157023750085825	0.07298464090903722	1052.8912157531295	-4.3256001684251775	1.6657543063115144e-5	6.975346157679467e-5
AXIN1	Day*Allocation	Day4	Anakinra	Day1	Placebo	0	0.18475165180730838	0.10290473259405127	1305.9031019188587	1.7953659384756862	0.07282655129722282	0.12511228043369046
AXIN1	Day*Allocation	Day4	Anakinra	Day4	Placebo	0	-0.0409218758920815	0.10466980280067802	1331.3764130201002	-0.39096162214052077	0.6958881568473319	0.8797076699768157
AXIN1	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	-0.2440485463930243	0.1050774193428615	1338.0665194382132	-2.3225593844925725	0.020352220105580764	0.05454394988295645
AXIN1	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	0.5004540268158909	0.10260153322243293	1301.2955579409968	4.877646669576971	1.206062021220015e-6	3.5133111052930876e-6
AXIN1	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	0.274780499116501	0.10436826354891378	1326.9800521843924	2.632797459428085	0.008566812784934638	0.030209287188980038
AXIN1	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	0.0716538286155582	0.10478348521852617	1334.1078720070016	0.6838274988288852	0.49420285340736125	0.7265483195655354
AXIN1	Day*Allocation	Day1	Placebo	Day4	Placebo	0	-0.22567352769938986	0.09154692674491353	1066.1519361373466	-2.4651130925258347	0.013853708377636352	0.02379996054619578
AXIN1	Day*Allocation	Day1	Placebo	Day7	Placebo	0	-0.42880019820033266	0.09201876262878311	1069.3376385763095	-4.65992136766905	3.5618077662471015e-6	7.018856480545759e-6
AXIN1	Day*Allocation	Day4	Placebo	Day7	Placebo	0	-0.2031266705009428	0.09344566305623471	1062.2652847097845	-2.173741015446625	0.029944875390397196	0.0757935223755863
TRAIL	Day*Allocation	Day1	Anakinra	Day4	Anakinra	0	-0.16020071007103412	0.06697001942995302	1065.6753235438782	-2.3921257815759676	0.01692358080942846	0.028346997855792668
TRAIL	Day*Allocation	Day1	Anakinra	Day7	Anakinra	0	-0.31344890677061865	0.06669485383774845	1068.4700917078812	-4.699746513174162	2.944780067802705e-6	4.812201574214177e-6
TRAIL	Day*Allocation	Day1	Anakinra	Day1	Placebo	0	-0.11759966992052973	0.09847679791219786	1216.0000500410608	-1.194186574033224	0.2326378877343875	0.9706901703326503
TRAIL	Day*Allocation	Day1	Anakinra	Day4	Placebo	0	-0.16016273491478464	0.10009015808527495	1245.6482887669258	-1.6001846533035642	0.10981119995023714	0.17517500944442593
TRAIL	Day*Allocation	Day1	Anakinra	Day7	Placebo	0	-0.34429567391149685	0.10046011765569524	1253.3195263845269	-3.4271876436726254	6.296334823236218e-4	0.0012783467671418987
TRAIL	Day*Allocation	Day4	Anakinra	Day7	Anakinra	0	-0.1532481966995845	0.06726557806440768	1047.3147191452274	-2.2782558495646517	0.022912061728522816	0.03744166184904948
TRAIL	Day*Allocation	Day4	Anakinra	Day1	Placebo	0	0.04260104015050439	0.09939053045660438	1231.7207083342912	0.42862272647900534	0.6682727493891194	0.7719702449839827
TRAIL	Day*Allocation	Day4	Anakinra	Day4	Placebo	0	3.797515624948122e-5	0.10098979678431885	1260.2849843245285	3.760296332765549e-4	0.9997000312783215	0.9997000312783215
TRAIL	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	-0.1840949638404627	0.10135536756219417	1267.6048679933522	-1.816331668152626	0.06955562473733229	0.14563208929378949
TRAIL	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	0.1958492368500889	0.09911620024386719	1226.5978130789294	1.9759558615868857	0.04838357593592705	0.06141770718852522
TRAIL	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	0.15328617185583399	0.10071710528177186	1255.3599603742978	1.521947750851178	0.12827401057625362	0.19098574908019983
TRAIL	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	-0.030846767140878202	0.10108861681632555	1263.066592180753	-0.3051458028842722	0.7603053840198786	0.8884764088359136
TRAIL	Day*Allocation	Day1	Placebo	Day4	Placebo	0	-0.04256306499425491	0.08441716784053628	1060.656286307574	-0.5041991585722988	0.6142261478933982	0.6430179985759013
TRAIL	Day*Allocation	Day1	Placebo	Day7	Placebo	0	-0.2266960039909671	0.0848620012840681	1063.458079753803	-2.671348784624135	0.0076701008328982105	0.010706182412587084
TRAIL	Day*Allocation	Day4	Placebo	Day7	Placebo	0	-0.18413293899671218	0.08615380983173208	1056.189250030936	-2.1372582286998587	0.032806151476000044	0.0757935223755863
CXCL9	Day*Allocation	Day1	Anakinra	Day4	Anakinra	0	0.18776152048052142	0.06244082634325269	1057.3495371688136	3.0070313203151704	0.00270047715876202	0.00502588804547376
CXCL9	Day*Allocation	Day1	Anakinra	Day7	Anakinra	0	-0.05811363718014363	0.06219364803425674	1060.1404391715819	-0.9343982708352176	0.3503112644883106	0.3785621729147873
CXCL9	Day*Allocation	Day1	Anakinra	Day1	Placebo	0	-0.016793807295810072	0.0984445144954528	1113.9911263826566	-0.1705916005770518	0.8645758802888147	0.9706901703326503
CXCL9	Day*Allocation	Day1	Anakinra	Day4	Placebo	0	0.11662888647561012	0.09989709774083985	1145.2966848406095	1.1674902385870816	0.2432554470596425	0.34676840325523506
CXCL9	Day*Allocation	Day1	Anakinra	Day7	Placebo	0	0.07248572107137255	0.10022547443101544	1153.135784933307	0.7232265198331789	0.46968739670456705	0.5075654125678386
CXCL9	Day*Allocation	Day4	Anakinra	Day7	Anakinra	0	-0.24587515766066503	0.06265682570900437	1040.4255047184786	-3.9241559858550334	9.275071780920652e-5	2.701868736181233e-4
CXCL9	Day*Allocation	Day4	Anakinra	Day1	Placebo	0	-0.20455532777633148	0.0992726931928089	1130.9052252812894	-2.060539723436747	0.03957528001782209	0.0716633448971373
CXCL9	Day*Allocation	Day4	Anakinra	Day4	Placebo	0	-0.0711326340049113	0.10071368249629802	1161.350213187036	-0.7062857026156893	0.4801521468130816	0.7148931963661438
CXCL9	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	-0.11527579940914887	0.10103864399965203	1168.9207727576033	-1.1409080213858163	0.25414188848447145	0.357489973823606
CXCL9	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	0.04131982988433356	0.09902607542719553	1125.5106760532815	0.4172621171351187	0.6765662708818225	0.6973836946012631
CXCL9	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	0.17474252365575374	0.10046861192202931	1156.106012713202	1.7392747875462458	0.08225259874992193	0.16472482007199502
CXCL9	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	0.13059935825151617	0.10079791565128349	1163.9743809764402	1.2956553457249314	0.19535112938899682	0.5378764150311666
CXCL9	Day*Allocation	Day1	Placebo	Day4	Placebo	0	0.1334226937714202	0.07868940451229411	1053.419467065329	1.6955611063313456	0.09026452735639288	0.12867496452932603
CXCL9	Day*Allocation	Day1	Placebo	Day7	Placebo	0	0.08927952836718261	0.07911483624901783	1055.7455344687169	1.128480226972485	0.25937353100316973	0.28963377628687287
CXCL9	Day*Allocation	Day4	Placebo	Day7	Placebo	0	-0.04414316540423757	0.0802876132106636	1048.5108932845947	-0.5498128993872567	0.5825648006700408	0.6398662564736515
CST5	Day*Allocation	Day1	Anakinra	Day4	Anakinra	0	0.017378838215869663	0.0508422119222715	1038.480952166636	0.3418190821917573	0.7325562057474242	0.8375947199973639
CST5	Day*Allocation	Day1	Anakinra	Day7	Anakinra	0	-0.23827991312942204	0.050660283625990676	1040.7953288174342	-4.703485572417429	2.901761425939358e-6	4.812201574214177e-6
CST5	Day*Allocation	Day1	Anakinra	Day1	Placebo	0	0.047601689397777425	0.0995967877973404	889.0014583015985	0.47794402259877466	0.6328075446250894	0.9706901703326503
CST5	Day*Allocation	Day1	Anakinra	Day4	Placebo	0	-0.06467007741723227	0.10061862354457914	914.7060700059078	-0.6427247276800617	0.5205638003175376	0.6204284754251113
CST5	Day*Allocation	Day1	Anakinra	Day7	Placebo	0	-0.29261806349308134	0.10084234904278072	920.7138293344162	-2.9017378737274644	0.0037994329494258935	0.006699000200303549
CST5	Day*Allocation	Day4	Anakinra	Day7	Anakinra	0	-0.2556587513452917	0.050908433259040146	1026.257386474113	-5.021933203962679	6.029465740521685e-7	3.3942523689277288e-6
CST5	Day*Allocation	Day4	Anakinra	Day1	Placebo	0	0.03022285118190776	0.10018813211143762	903.418497230343	0.3016609906280255	0.7629799326894133	0.8519942581698449
CST5	Day*Allocation	Day4	Anakinra	Day4	Placebo	0	-0.08204891563310193	0.10120412289547619	928.8751288623839	-0.810727006822066	0.41773012733280135	0.6988264267989749
CST5	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	-0.309996901708951	0.10142629563124259	934.8061762633785	-3.0563760588872566	0.0023039520912228693	0.012889172018707332
CST5	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	0.28588160252719946	0.10001544550064473	899.0276910264807	2.85837453501476	0.004356555435653201	0.006788121260203825
CST5	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	0.1736098357121898	0.10103239490729393	924.5109549697358	1.7183581154489311	0.08606611939100293	0.16472482007199502
CST5	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	-0.05433815036365929	0.1012562735979263	930.5458221100864	-0.5366398390229928	0.5916446898649627	0.7340776707583796
CST5	Day*Allocation	Day1	Placebo	Day4	Placebo	0	-0.1122717668150097	0.06404641865385416	1036.5781604569804	-1.7529749387205344	0.07990190198153554	0.11637885723397569
CST5	Day*Allocation	Day1	Placebo	Day7	Placebo	0	-0.34021975289085876	0.06440961584014085	1037.9304414049168	-5.282126720570032	1.5554150565084406e-7	3.3617035092279197e-7
CST5	Day*Allocation	Day4	Placebo	Day7	Placebo	0	-0.2279479860758491	0.06529989099755219	1031.9888018794632	-3.490786624504379	5.019660113322046e-4	0.004804531822751101
OSM	Day*Allocation	Day1	Anakinra	Day4	Anakinra	0	-0.11517026815314893	0.06606159684914066	1060.454711128379	-1.743376994294486	0.08155759080841332	0.12143019075919317
OSM	Day*Allocation	Day1	Anakinra	Day7	Anakinra	0	-0.23630537432715135	0.06579629104129057	1063.2616140518842	-3.591469527953445	3.438476178011535e-4	4.7015898760565885e-4
OSM	Day*Allocation	Day1	Anakinra	Day1	Placebo	0	-0.025209505496299016	0.10134354494799189	1152.209042925984	-0.24875294730647313	0.803596220570397	0.9706901703326503
OSM	Day*Allocation	Day1	Anakinra	Day4	Placebo	0	-0.3248164374173227	0.10290305838006071	1183.210911426047	-3.1565285087800814	0.0016369096106767823	0.0047683888658845396
OSM	Day*Allocation	Day1	Anakinra	Day7	Placebo	0	-0.4367265005803912	0.10325748963267649	1191.067177828798	-4.229489813610444	2.5216425519494586e-5	6.0339303921647756e-5
OSM	Day*Allocation	Day4	Anakinra	Day7	Anakinra	0	-0.12113510617400242	0.06631363445853207	1042.9476189150216	-1.8266998508391494	0.06803062268313728	0.09908808086456952
OSM	Day*Allocation	Day4	Anakinra	Day1	Placebo	0	0.08996076265684991	0.10223047791665398	1168.8456117082048	0.8799798698993927	0.3790510998439359	0.49796909195183736
OSM	Day*Allocation	Day4	Anakinra	Day4	Placebo	0	-0.20964616926417376	0.10377707816991381	1198.8908432481728	-2.0201587186808334	0.04358897177523709	0.34442352886713956
OSM	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	-0.32155623242724224	0.10412762903658603	1206.4449627577242	-3.0880971304384643	0.002060417911762007	0.012889172018707332
OSM	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	0.21109586883085232	0.10196554529551384	1163.4974356489604	2.070266659380479	0.03864758053394407	0.05178775791548506
OSM	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	-0.08851106309017134	0.10351379000589406	1193.713554950699	-0.8550654273708994	0.3926865073967444	0.4783635635560341
OSM	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	-0.20042112625323982	0.1038693920780239	1201.6003735911752	-1.9295494297558693	0.05389789645405642	0.44683134289963033
OSM	Day*Allocation	Day1	Placebo	Day4	Placebo	0	-0.29960693192102367	0.08325936047244072	1056.1312750040531	-3.5984774591223907	3.3492544596487074e-4	8.311112918387533e-4
OSM	Day*Allocation	Day1	Placebo	Day7	Placebo	0	-0.4115169950840922	0.08370538081869389	1058.6315483822355	-4.916254977388363	1.0218470526532404e-6	2.074659167508094e-6
OSM	Day*Allocation	Day4	Placebo	Day7	Placebo	0	-0.11191006316306848	0.08495895427332556	1051.3456118197519	-1.317225054383758	0.18805020289204458	0.2863491725856133
CXCL1	Day*Allocation	Day1	Anakinra	Day4	Anakinra	0	0.25678326932641754	0.06645860351595027	1060.8741200932482	3.8638077802039392	1.1840218869480412e-4	2.40392322501572e-4
CXCL1	Day*Allocation	Day1	Anakinra	Day7	Anakinra	0	0.1761394465250171	0.06619119614353271	1063.681849089874	2.6610706073820816	0.007906573414562293	0.009810007755105066
CXCL1	Day*Allocation	Day1	Anakinra	Day1	Placebo	0	-0.1481557983658402	0.10158995466105786	1157.3640116303934	-1.4583705530743019	0.14500974138264863	0.9706901703326503
CXCL1	Day*Allocation	Day1	Anakinra	Day4	Placebo	0	0.009949505590305309	0.10316170687460904	1188.2960041323063	0.09644572479203674	0.9231828409587283	0.9231828409587283
CXCL1	Day*Allocation	Day1	Anakinra	Day7	Placebo	0	-0.09319564030541197	0.10351917649059625	1196.1473855336014	-0.900274166244724	0.3681555773908747	0.41110706141981007
CXCL1	Day*Allocation	Day4	Anakinra	Day7	Anakinra	0	-0.08064382280140045	0.06671535043118723	1043.2925585168946	-1.208774626531859	0.22702332278775553	0.29824632601528667
CXCL1	Day*Allocation	Day4	Anakinra	Day1	Placebo	0	-0.40493906769225774	0.10248354762759539	1173.9475571287048	-3.951259271036605	8.237666611203074e-5	2.569482180011968e-4
CXCL1	Day*Allocation	Day4	Anakinra	Day4	Placebo	0	-0.24683376373611224	0.10404222441486359	1203.9109051884914	-2.372438354949755	0.017827543754224084	0.34442352886713956
CXCL1	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	-0.34997890963182954	0.10439575401834646	1211.4557902333863	-3.3524247506304174	8.258009556594098e-4	0.006147629336575607
CXCL1	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	-0.3242952448908573	0.10221651497608493	1168.610677242496	-3.1726306161654114	0.0015500094211574197	0.0028067738166904625
CXCL1	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	-0.1661899409347118	0.10377684575559218	1198.7474799897502	-1.6014163826689287	0.10954819591230792	0.1747554553839198
CXCL1	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	-0.26933508683042906	0.10413552043407148	1206.629667060776	-2.5863901741475996	0.009814951679064515	0.2832906002726575
CXCL1	Day*Allocation	Day1	Placebo	Day4	Placebo	0	0.15810530395614553	0.08376070065994178	1056.4963589190675	1.8875833500728911	0.05935579553697207	0.08837418446615841
CXCL1	Day*Allocation	Day1	Placebo	Day7	Placebo	0	0.054960158060428234	0.08420883491629402	1059.0204586756329	0.6526649859846677	0.5141139261565819	0.5382130164451717
CXCL1	Day*Allocation	Day4	Placebo	Day7	Placebo	0	-0.10314514589571729	0.08547165361647006	1051.7311134147274	-1.206776065882053	0.22778975242992983	0.3391536313956733
CCL4	Day*Allocation	Day1	Anakinra	Day4	Anakinra	0	-0.47311903638652053	0.06026072396828494	1053.536427146003	-7.851200669867853	1.0096604982532247e-14	4.227953336435378e-14
CCL4	Day*Allocation	Day1	Anakinra	Day7	Anakinra	0	-0.7765405081545407	0.060026556555700016	1056.2836974635024	-12.936615936547534	1.21730714210061e-35	9.062175391193431e-35
CCL4	Day*Allocation	Day1	Anakinra	Day1	Placebo	0	-0.037882435443373344	0.09850308485550759	1067.1529471836814	-0.3845812087909979	0.7006243438741878	0.9706901703326503
CCL4	Day*Allocation	Day1	Anakinra	Day4	Placebo	0	-0.4542025347019191	0.09987584477984919	1098.3208554996327	-4.547671518604851	6.0267001676573566e-6	2.884206508807449e-5
CCL4	Day*Allocation	Day1	Anakinra	Day7	Placebo	0	-0.7083917492440024	0.10018415654406934	1106.0144771170967	-7.070895974778134	2.723309339532624e-12	1.824617257486858e-11
CCL4	Day*Allocation	Day4	Anakinra	Day7	Anakinra	0	-0.3034214717680201	0.06044284819484522	1037.4039860729426	-5.019973095740001	6.079257974198917e-7	3.3942523689277288e-6
CCL4	Day*Allocation	Day4	Anakinra	Day1	Placebo	0	0.4352366009431472	0.09928814631760029	1084.128846455296	4.383570618298421	1.2809989962975665e-5	5.0486431030551153e-5
CCL4	Day*Allocation	Day4	Anakinra	Day4	Placebo	0	0.01891650168460142	0.10065049181049245	1114.5659347451458	0.18794246649303947	0.8509559625375275	0.9502341581669057
CCL4	Day*Allocation	Day4	Anakinra	Day7	Placebo	0	-0.23527271285748189	0.10095580638983795	1122.0341091768894	-2.3304525145288135	0.01995879984349639	0.05454394988295645
CCL4	Day*Allocation	Day7	Anakinra	Day1	Placebo	0	0.7386580727111672	0.09905526864235828	1078.7661150858378	7.457029624321268	1.8141011317787479e-13	1.0128731319098008e-12
CCL4	Day*Allocation	Day7	Anakinra	Day4	Placebo	0	0.3223379734526215	0.10041907719294382	1109.3260080132482	3.209927659794023	0.0013657641430258006	0.007625516465227387
CCL4	Day*Allocation	Day7	Anakinra	Day7	Placebo	0	0.06814875891053819	0.10072809304722878	1117.04838577838	0.676561591199637	0.49882421940320343	0.7265483195655354
